molecule_chembl_id,canonical_smiles,standard_value,pIC50,Fingerprint,predicted_pIC50
CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,10.0,8.0,[0. 0. 0. ... 0. 0. 0.],7.29650734276559
CHEMBL300817,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.04224462365219
CHEMBL300936,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,25000.0,4.6020599913279625,[0. 1. 0. ... 0. 0. 0.],4.958840222689069
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,118.52727272727272,6.926181708454057,[0. 0. 0. ... 0. 0. 0.],6.975281913246709
CHEMBL301226,COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1000.0,6.0,[0. 0. 0. ... 0. 0. 0.],6.0854723716461585
CHEMBL301359,c1ccc2ncncc2c1,27.0,7.568636235841012,[0. 0. 0. ... 0. 0. 0.],7.659853835627014
CHEMBL301483,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,1280.0,5.892790030352131,[0. 0. 0. ... 0. 0. 0.],5.932773067608622
CHEMBL301549,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,263.015,6.580019482569317,[0. 0. 0. ... 0. 0. 0.],6.358319489363894
CHEMBL301612,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,169.0,6.772113295386326,[0. 0. 0. ... 0. 0. 0.],6.604239957693313
CHEMBL302491,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.762241157726781
CHEMBL302545,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.794402684695111
CHEMBL302552,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,22.0,7.657577319177793,[0. 0. 0. ... 0. 0. 0.],7.211402684868521
CHEMBL302745,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.691980304292671
CHEMBL303037,COc1cc2cc(N)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.702014773239349
CHEMBL303127,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(Cl)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(Cl)cc21,100000.0,4.0,[0. 0. 0. ... 0. 0. 0.],4.155026840395741
CHEMBL303144,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,10000.0,5.0,[0. 1. 0. ... 0. 0. 0.],5.4605278821369305
CHEMBL303184,COc1ccc2ncc(-c3ccsc3)cc2c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.769646435250687
CHEMBL303391,COc1ccc2cc(-c3cccnc3)cnc2c1OC,25000.0,4.6020599913279625,[0. 0. 0. ... 0. 0. 0.],4.747481887401034
CHEMBL303704,COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.859370829869359
CHEMBL303872,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.964385092649618
CHEMBL3040455,CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,56.24,7.249954687988232,[0. 0. 0. ... 0. 1. 0.],7.293620148347518
CHEMBL3040543,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,14.61,7.835349784065703,[0. 0. 0. ... 0. 0. 0.],7.7043073166354
CHEMBL3040548,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,52.67,7.278436681642519,[0. 0. 0. ... 0. 0. 0.],7.4258537906423046
CHEMBL3040566,NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,2.71,8.567030709125595,[0. 0. 0. ... 0. 0. 0.],8.150785258442461
CHEMBL3040597,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,15.54,7.808548985535104,[0. 0. 0. ... 0. 0. 0.],7.4770348761636365
CHEMBL3040806,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,42.0,7.376750709602099,[0. 0. 0. ... 0. 0. 0.],7.136890908723194
CHEMBL3040861,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,2.0,8.698970004336019,[0. 0. 0. ... 0. 0. 0.],8.483154034423759
CHEMBL3040910,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1,27.0,7.568636235841012,[0. 0. 0. ... 0. 0. 0.],7.466364276783839
CHEMBL304271,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,0.45,9.346787486224656,[0. 1. 0. ... 0. 0. 0.],8.28321074308281
CHEMBL304310,c1ccc2ncc(-c3ccsc3)cc2c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.707690617548268
CHEMBL30432,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,72.66666666666667,7.1386647611150575,[0. 0. 0. ... 0. 1. 0.],7.250926174118487
CHEMBL304333,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.727086323086305
CHEMBL304336,COc1cc2cc(-c3cccs3)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.903600891135366
CHEMBL304414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,10450.0,4.980883709552927,[0. 0. 0. ... 0. 0. 0.],4.6670009224959905
CHEMBL304668,COc1cc2cc(-c3cccnc3)cnc2cc1OC,25000.0,4.6020599913279625,[0. 0. 0. ... 0. 0. 0.],4.709518549979114
CHEMBL304929,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,37.96,7.420673796244745,[0. 0. 0. ... 0. 0. 0.],6.874040288336659
CHEMBL304971,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,410.0,6.3872161432802645,[0. 0. 0. ... 0. 0. 0.],6.4987363412362775
CHEMBL305178,C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,10000.0,5.0,[0. 1. 0. ... 0. 0. 0.],5.570622011649354
CHEMBL305194,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,18343.0,4.736529633938815,[0. 0. 0. ... 0. 0. 0.],6.573406430577193
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,284.26666666666665,6.546274063037165,[0. 0. 0. ... 0. 0. 0.],6.458260538611638
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,559.1,6.252510507741327,[0. 1. 0. ... 1. 0. 0.],5.918524583539254
CHEMBL305695,N#CC(C#N)=Cc1ccc(O)cc1,560000.0,3.2518119729938,[0. 0. 0. ... 0. 0. 0.],3.3996351162619076
CHEMBL305782,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,180.0,6.7447274948966935,[0. 0. 0. ... 0. 0. 0.],6.861475698762268
CHEMBL306029,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,1900.0,5.721246399047171,[0. 0. 0. ... 0. 0. 0.],5.5141947363870125
CHEMBL306081,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,6838.5,5.165039148742356,[0. 0. 0. ... 0. 0. 0.],5.313038043698777
CHEMBL306234,COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.7144516558524
CHEMBL306315,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,44.0,7.356547323513812,[0. 0. 0. ... 0. 0. 0.],7.086918931445705
CHEMBL306732,CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,94.0,7.026872146400302,[0. 0. 0. ... 0. 0. 0.],6.700458639239546
CHEMBL306988,CC(=C(C#N)C#N)c1ccc(NC(=O)CCC(=O)O)cc1,500000.0,3.3010299956639813,[0. 0. 0. ... 0. 0. 0.],3.7518316820739583
CHEMBL307026,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,50285.0,4.298561545535649,[0. 0. 0. ... 0. 0. 0.],5.77717638086281
CHEMBL307062,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,50410.0,4.297483302561849,[0. 0. 0. ... 0. 0. 0.],5.054395088440778
CHEMBL307093,Fc1ccc2cc(-c3ccsc3)cnc2c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.7257347580758315
CHEMBL307145,Oc1cccc(O)c1O,1230.0,5.910094888560602,[0. 0. 0. ... 0. 0. 0.],5.472934552541684
CHEMBL307179,COc1cc(C=C(C#N)C#N)cc([N+](=O)[O-])c1O,160000.0,3.795880017344075,[0. 0. 0. ... 0. 0. 0.],3.7937644761658373
CHEMBL307209,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)c(-c4ccccc4)c23)c1,1548.0,5.810229043653126,[0. 0. 0. ... 0. 0. 0.],6.440009113039853
CHEMBL307248,N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,640000.0,3.1938200260161125,[0. 0. 0. ... 0. 0. 0.],3.275755633102461
CHEMBL307250,COc1cc(/C=C(\C#N)C(=O)O)ccc1O,325000.0,3.4881166390211256,[0. 0. 0. ... 0. 0. 0.],3.7662772268188784
CHEMBL307481,O=[N+]([O-])/C=C/c1ccc(O)cc1,10050.0,4.997833938243493,[0. 0. 0. ... 0. 0. 0.],5.0383112419366
CHEMBL307599,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,2100.0,5.6777807052660805,[0. 0. 0. ... 0. 0. 0.],5.667973843648229
CHEMBL308048,N#C/C(=C\c1ccc(O)cc1)C(N)=O,800000.0,3.096910013008056,[0. 0. 0. ... 0. 0. 0.],3.943508393495423
CHEMBL308133,O=C(O)C(=Cc1ccc(O)cc1)C(=O)O,1500000.0,2.8239087409443187,[0. 0. 0. ... 0. 0. 0.],3.3614815153927564
CHEMBL308134,N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,125000.0,3.903089986991944,[0. 0. 0. ... 0. 0. 0.],3.845570767696305
CHEMBL308210,COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.762819410274234
CHEMBL308339,N#CC(C#N)=C1C(=O)NC(=O)NC1=O,1400000.0,2.853871964321762,[0. 0. 0. ... 0. 0. 0.],4.416087822494034
CHEMBL308466,COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.703942980243394
CHEMBL308498,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,4.5,8.346787486224656,[0. 0. 0. ... 0. 0. 0.],8.48910269739842
CHEMBL3085277,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0,6.269217724333611,[0. 1. 0. ... 0. 0. 0.],6.358701902896544
CHEMBL3085374,COc1cc2ncnc(C#C[C@](C)(O)Cc3ccccc3)c2cc1OC,9.0,8.045757490560675,[0. 0. 0. ... 0. 0. 0.],7.339333367998193
CHEMBL3085375,COc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OC,33.0,7.481486060122112,[0. 0. 0. ... 0. 0. 0.],7.3437087422583955
CHEMBL3085376,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)Cc1ccccc1,3.0,8.522878745280337,[0. 0. 0. ... 0. 0. 0.],7.792562980290245
CHEMBL3085377,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)c1ccccc1,7300.0,5.136677139879544,[0. 0. 0. ... 0. 0. 0.],5.898122650626951
CHEMBL3085378,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CCc1ccccc1,1200.0,5.920818753952375,[0. 0. 1. ... 0. 0. 0.],6.2856944794129985
CHEMBL3085379,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)Cc1ccncc1,200.0,6.698970004336019,[0. 0. 0. ... 0. 0. 0.],6.955966738416323
CHEMBL3085380,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CC1CCCCC1,1100.0,5.958607314841775,[0. 0. 1. ... 0. 0. 0.],6.446813552757885
CHEMBL3085381,CCN(CC)[C@@](C)(CCc1ncnc2cc(OC)c(OC)cc12)Cc1ccccc1,130.0,6.886056647693163,[0. 0. 0. ... 0. 0. 0.],6.381761036085276
CHEMBL308582,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,50275.0,4.29864792073122,[0. 0. 0. ... 0. 0. 0.],4.831248627064922
CHEMBL308593,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1-c1ccccc1,3115.0,5.506541949004811,[0. 0. 0. ... 0. 0. 0.],5.5902344623493425
CHEMBL3086065,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,50000.0,4.301029995663981,[0. 0. 0. ... 0. 0. 0.],4.362457864951557
CHEMBL3086102,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.399999999999999,8.130768280269024,[0. 0. 0. ... 0. 0. 0.],8.024811474131162
CHEMBL3086103,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,55.5,7.255707016877324,[0. 0. 0. ... 0. 0. 0.],7.474052443781686
CHEMBL3086104,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,35.6,7.448550002027125,[0. 0. 0. ... 0. 0. 0.],7.637806186716419
CHEMBL3086105,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,17.1,7.767003889607846,[0. 0. 0. ... 0. 0. 0.],7.736758272102671
CHEMBL3086106,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,7.2,8.142667503568731,[0. 0. 0. ... 0. 0. 0.],7.990346902449041
CHEMBL308645,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,4.7,8.327902142064282,[0. 0. 0. ... 0. 0. 0.],7.566817905668379
CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,475.0,6.323306390375134,[0. 0. 0. ... 0. 0. 0.],6.279061784857302
CHEMBL3087193,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1,16.2,7.790484985457369,[0. 0. 0. ... 0. 0. 0.],7.588835214862115
CHEMBL3087194,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(CCN5CCN(C)CC5)cc4)nc32)C1,41.3,7.384049948343599,[0. 0. 0. ... 0. 0. 0.],7.4042433160525
CHEMBL3087195,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1,97.9,7.009217308196862,[0. 0. 0. ... 0. 0. 0.],7.123538361671714
CHEMBL3087196,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,29.1,7.536107011014092,[0. 0. 0. ... 0. 0. 0.],7.590543499179887
CHEMBL3087197,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccccc4)nc32)C1,235.4,6.628193541492584,[0. 0. 0. ... 0. 0. 0.],6.918821555192494
CHEMBL3087198,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,15.2,7.818156412055227,[0. 0. 0. ... 0. 0. 0.],7.722848507200015
CHEMBL3087199,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,58.7,7.231361898752386,[0. 0. 0. ... 0. 0. 0.],7.162418398448798
CHEMBL3087200,C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,42.9,7.367542707815276,[0. 0. 1. ... 0. 0. 0.],7.23257155768742
CHEMBL3087201,C=CC(=O)N1CC[C@H](N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,864.0,6.063486257521107,[0. 1. 0. ... 0. 0. 0.],6.370436568357723
CHEMBL3087202,C=CC(=O)N1CC[C@H](N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,525.0,6.279840696594043,[0. 0. 0. ... 0. 0. 0.],6.328796332660077
CHEMBL3087203,C=CC(=O)NCCN1C(=O)N(Cc2ccccc2)Cc2cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc21,1000.0,6.0,[0. 0. 0. ... 0. 0. 0.],6.1558411741696615
CHEMBL3087204,C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,107.1,6.970210529168144,[0. 0. 0. ... 0. 0. 0.],7.437316632380419
CHEMBL3087205,C=CC(=O)N1CC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,8.8,8.05551732784983,[0. 0. 0. ... 0. 0. 0.],7.437316632380419
CHEMBL3087206,C=CC(=O)N1CCC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,40.3,7.394694953858891,[0. 0. 0. ... 0. 0. 0.],7.129881213548029
CHEMBL3087207,C=CC(=O)N1CCC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,204.1,6.69015699528393,[0. 0. 0. ... 0. 0. 0.],7.129881213548029
CHEMBL3087208,C=CC(=O)N1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,143.6,6.842845560093719,[0. 0. 0. ... 0. 0. 0.],7.019070237159606
CHEMBL3087209,C=CC(=O)NC1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1,708.5,6.1496601454165205,[0. 0. 0. ... 0. 0. 0.],6.454172648499477
CHEMBL3088218,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccncc1)c1ccc(Br)cc1,8190.0,5.086716098239581,[0. 0. 0. ... 0. 0. 0.],5.14972462684001
CHEMBL3088219,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,430.0,6.366531544420413,[0. 0. 0. ... 0. 0. 0.],5.181265833103623
CHEMBL3088220,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(O)cc1)c1ccc(Br)cc1,210.0,6.6777807052660805,[0. 0. 0. ... 0. 0. 0.],6.107107698152249
CHEMBL3088221,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1,1890.0,5.723538195826755,[0. 0. 0. ... 0. 0. 0.],5.214717599529886
CHEMBL3088222,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,2580.0,5.58838029403677,[0. 0. 0. ... 0. 0. 0.],5.243866294382397
CHEMBL3088223,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1,12450.0,4.904830648568245,[0. 0. 0. ... 0. 0. 0.],5.0003633366680775
CHEMBL3088224,Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1,6130.0,5.212539525481585,[0. 0. 0. ... 0. 0. 0.],5.2062401132873735
CHEMBL3088225,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1)c1ccc(Br)cc1,10020.0,4.999132278468773,[0. 0. 0. ... 0. 0. 0.],5.0636069455292105
CHEMBL308879,COc1cc2cc(O)cnc2cc1OC,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.7187788982555015
CHEMBL309016,COc1cc(/C=C/[N+](=O)[O-])ccc1O,7950.0,5.0996328713435295,[0. 0. 0. ... 0. 0. 0.],5.076973140613754
CHEMBL309073,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCNC(=O)OC(C)(C)C,50000.0,4.301029995663981,[0. 1. 0. ... 0. 0. 0.],4.56948368890736
CHEMBL309075,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5400.0,5.267606240177031,[0. 0. 0. ... 0. 0. 0.],5.2978285589630465
CHEMBL309116,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,20000.0,4.698970004336019,[0. 0. 0. ... 0. 0. 0.],4.787762176348065
CHEMBL3092297,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,1261.5,5.899112745146407,[0. 0. 0. ... 0. 0. 0.],5.818884220094959
CHEMBL3092298,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,3085.0,5.51074483163074,[0. 0. 0. ... 0. 0. 0.],5.574534789317423
CHEMBL3092299,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,1387.5,5.857767008205286,[0. 0. 0. ... 0. 0. 0.],5.811938346775732
CHEMBL3092300,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2,3451.0,5.462055040708513,[0. 0. 0. ... 0. 0. 0.],5.682822957843493
CHEMBL3092301,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1,929.5,6.031750605892082,[0. 0. 0. ... 0. 0. 0.],6.486000552636429
CHEMBL3092302,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(CCO)CC1,1620.5,5.790350964631771,[0. 0. 0. ... 0. 0. 0.],5.869675764412802
CHEMBL3092303,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCN(CCO)CC1,2271.5,5.643687258849355,[0. 0. 0. ... 0. 0. 0.],5.841826140619137
CHEMBL3092304,C#CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,303.0,6.518557371497695,[0. 0. 0. ... 0. 0. 0.],6.421148551677794
CHEMBL3092305,COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,334.5,6.475603877896158,[0. 0. 0. ... 0. 0. 0.],6.8529077824856754
CHEMBL3092306,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1356.0,5.867740310468955,[0. 0. 0. ... 0. 0. 0.],6.148374889217852
CHEMBL3092307,CCN(CC)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1300.0,5.886056647693163,[0. 0. 0. ... 0. 0. 0.],5.978542165606729
CHEMBL3092308,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,64.5,7.1904402853647325,[0. 0. 0. ... 0. 0. 0.],6.950116598064682
CHEMBL3092309,O=C(NCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,306.0,6.514278573518419,[0. 0. 1. ... 0. 0. 0.],6.681836308228266
CHEMBL3092310,O=C(NCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,65.5,7.183758700008217,[0. 0. 0. ... 0. 0. 0.],7.044939900859143
CHEMBL3092311,COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,928.0,6.032452023781138,[0. 0. 0. ... 0. 0. 0.],6.173164726604191
CHEMBL3092312,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,472.0,6.326058001365912,[0. 1. 0. ... 0. 0. 0.],6.643654219210478
CHEMBL3092313,CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,150.0,6.823908740944319,[0. 0. 0. ... 0. 0. 0.],6.093188498159996
CHEMBL3092314,CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1545.0,5.811071516239147,[0. 0. 0. ... 0. 0. 0.],5.942477809404391
